Card_ID,Customer_ID,Card_Type,Card_Network,Credit_Limit,Card_Status,Contactless,Card_Mode,Issue_Date,Expiry_Date
CARD500284,CUST100222,Gold,Visa,478885,Active,Yes,Physical,2019-08-03,2024-08-03
CARD500285,CUST100222,Classic,RuPay,59876,Active,Yes,Physical,2020-04-14,2025-04-14
CARD500286,CUST100222,Platinum,Visa,972350,Active,Yes,Physical,2019-04-22,2024-04-22
CARD500287,CUST100223,Classic,Mastercard,55878,Active,No,Virtual,2025-08-17,2030-08-17
CARD500288,CUST100224,Silver,Mastercard,206449,Active,Yes,Physical,2024-11-07,2029-11-07
CARD500289,CUST100225,Gold,Mastercard,622476,Active,No,Physical,2020-06-19,2025-06-19
CARD500290,CUST100225,Gold,Visa,488977,Active,No,Physical,2025-03-19,2030-03-19
CARD500291,CUST100226,Gold,RuPay,330963,Active,Yes,Physical,2021-05-06,2026-05-06
CARD500292,CUST100227,Silver,Visa,255080,Active,Yes,Physical,2023-06-13,2028-06-13
CARD500293,CUST100227,Classic,American Express,139481,Active,Yes,Physical,2021-06-22,2026-06-22
CARD500294,CUST100227,Gold,RuPay,370545,Active,No,Physical,2020-04-09,2025-04-09
CARD500295,CUST100228,Classic,Mastercard,144616,Active,Yes,Physical,2022-11-16,2027-11-16
CARD500296,CUST100229,Classic,American Express,56199,Active,No,Physical,2024-04-01,2029-04-01
CARD500297,CUST100230,Gold,Mastercard,577682,Active,Yes,Physical,2023-12-12,2028-12-12
CARD500298,CUST100230,Silver,Mastercard,213659,Active,Yes,Physical,2023-05-19,2028-05-19
CARD500299,CUST100231,Platinum,Mastercard,771519,Active,Yes,Physical,2021-10-25,2026-10-25
CARD500300,CUST100232,Classic,American Express,99860,Active,Yes,Physical,2025-11-28,2030-11-28
CARD500301,CUST100233,Gold,Mastercard,676132,Active,Yes,Physical,2019-01-20,2024-01-20
CARD500302,CUST100234,Gold,American Express,610731,Active,Yes,Virtual,2025-07-03,2030-07-03
CARD500303,CUST100235,Silver,Visa,155799,Active,Yes,Physical,2019-05-10,2024-05-10
CARD500304,CUST100236,Platinum,RuPay,1403136,Active,No,Physical,2022-12-31,2027-12-31
CARD500305,CUST100236,Platinum,Mastercard,824255,Active,Yes,Physical,2020-09-27,2025-09-27
CARD500306,CUST100236,Platinum,Visa,858585,Active,Yes,Virtual,2020-12-02,2025-12-02
CARD500307,CUST100237,Classic,Mastercard,109145,Active,Yes,Physical,2020-02-23,2025-02-23
CARD500308,CUST100238,Gold,Visa,357098,Active,No,Physical,2023-11-05,2028-11-05
CARD500309,CUST100239,Silver,Mastercard,197286,Active,Yes,Virtual,2023-11-04,2028-11-04
CARD500310,CUST100240,Gold,Visa,309949,Active,No,Physical,2022-01-05,2027-01-05
CARD500311,CUST100241,Gold,RuPay,665724,Active,Yes,Virtual,2025-03-06,2030-03-06
CARD500312,CUST100242,Gold,American Express,355943,Active,No,Physical,2022-04-07,2027-04-07
CARD500313,CUST100242,Gold,Mastercard,521532,Active,Yes,Physical,2023-12-20,2028-12-20
CARD500314,CUST100243,Silver,Visa,237499,Active,Yes,Physical,2020-08-07,2025-08-07
CARD500315,CUST100244,Gold,Visa,664283,Active,Yes,Physical,2021-02-05,2026-02-05
CARD500316,CUST100245,Gold,RuPay,636290,Active,Yes,Virtual,2026-03-07,2031-03-07
CARD500317,CUST100245,Platinum,RuPay,1295664,Active,Yes,Virtual,2021-06-07,2026-06-07
CARD500318,CUST100246,Silver,RuPay,152339,Active,Yes,Physical,2021-02-06,2026-02-06
CARD500319,CUST100247,Silver,Visa,186364,Active,Yes,Physical,2020-05-11,2025-05-11
CARD500320,CUST100248,Silver,Mastercard,161124,Active,Yes,Virtual,2022-10-03,2027-10-03
CARD500321,CUST100248,Gold,Mastercard,413152,Active,Yes,Physical,2026-06-29,2031-06-29
CARD500322,CUST100249,Silver,RuPay,158798,Active,Yes,Physical,2018-11-10,2023-11-10
CARD500323,CUST100250,Silver,Mastercard,187748,Active,No,Physical,2023-07-24,2028-07-24
CARD500324,CUST100251,Platinum,Mastercard,906055,Active,Yes,Physical,2024-01-07,2029-01-07
CARD500325,CUST100251,Gold,American Express,351904,Active,Yes,Virtual,2020-02-07,2025-02-07
CARD500326,CUST100252,Platinum,Visa,810965,Active,Yes,Virtual,2021-07-09,2026-07-09
CARD500327,CUST100252,Classic,Mastercard,75918,Active,Yes,Physical,2022-12-24,2027-12-24
CARD500328,CUST100252,Gold,Visa,435180,Active,Yes,Physical,2020-08-30,2025-08-30
CARD500329,CUST100253,Classic,American Express,96528,Active,Yes,Physical,2020-07-08,2025-07-08
CARD500330,CUST100254,Silver,American Express,222336,Active,Yes,Physical,2026-01-16,2031-01-16
CARD500331,CUST100255,Gold,Mastercard,651298,Active,Yes,Physical,2020-08-28,2025-08-28
CARD500332,CUST100255,Platinum,RuPay,891764,Blocked,Yes,Physical,2023-03-18,2028-03-18
CARD500333,CUST100256,Gold,Mastercard,660768,Active,Yes,Physical,2025-08-13,2030-08-13
CARD500334,CUST100257,Silver,American Express,168344,Active,Yes,Physical,2019-07-03,2024-07-03
CARD500335,CUST100257,Platinum,RuPay,1350375,Active,Yes,Physical,2019-11-29,2024-11-29
CARD500336,CUST100257,Silver,American Express,278385,Active,Yes,Physical,2022-08-10,2027-08-10
CARD500337,CUST100258,Silver,Mastercard,277913,Active,Yes,Physical,2025-07-11,2030-07-11
CARD500338,CUST100258,Gold,American Express,472482,Active,Yes,Physical,2022-02-08,2027-02-08
CARD500339,CUST100258,Silver,RuPay,268618,Active,Yes,Virtual,2020-08-01,2025-08-01
CARD500340,CUST100259,Classic,RuPay,82612,Active,No,Physical,2020-06-29,2025-06-29
CARD500341,CUST100260,Platinum,Visa,1316269,Active,Yes,Physical,2026-06-18,2031-06-18
CARD500342,CUST100261,Classic,Visa,132370,Active,Yes,Physical,2023-08-15,2028-08-15
CARD500343,CUST100261,Classic,Visa,136924,Active,Yes,Physical,2019-12-07,2024-12-07
CARD500344,CUST100262,Silver,Mastercard,248305,Active,Yes,Physical,2018-09-09,2023-09-09
CARD500345,CUST100263,Classic,Visa,53087,Active,Yes,Physical,2019-07-11,2024-07-11
CARD500346,CUST100263,Classic,RuPay,144015,Active,Yes,Virtual,2020-02-29,2025-02-28
CARD500347,CUST100264,Gold,American Express,682228,Active,Yes,Physical,2021-08-01,2026-08-01
CARD500348,CUST100265,Gold,Visa,668050,Active,Yes,Virtual,2021-10-28,2026-10-28
CARD500349,CUST100266,Gold,Visa,484982,Active,Yes,Virtual,2019-04-07,2024-04-07
CARD500350,CUST100267,Classic,Mastercard,57914,Active,Yes,Virtual,2025-04-17,2030-04-17
CARD500351,CUST100268,Silver,American Express,172435,Active,Yes,Physical,2022-01-08,2027-01-08
CARD500352,CUST100269,Platinum,American Express,852436,Active,Yes,Physical,2019-10-08,2024-10-08
CARD500353,CUST100269,Silver,Visa,197092,Expired,Yes,Physical,2020-09-17,2025-09-17
CARD500354,CUST100270,Classic,RuPay,103994,Active,No,Physical,2023-03-18,2028-03-18
CARD500355,CUST100271,Classic,RuPay,103678,Active,Yes,Physical,2019-02-13,2024-02-13
CARD500356,CUST100272,Gold,Visa,615298,Active,Yes,Physical,2022-11-02,2027-11-02
CARD500357,CUST100273,Classic,Mastercard,107197,Blocked,Yes,Physical,2020-08-03,2025-08-03
CARD500358,CUST100274,Gold,American Express,590793,Active,Yes,Physical,2020-12-21,2025-12-21
CARD500359,CUST100274,Gold,American Express,455813,Active,Yes,Physical,2019-06-25,2024-06-25
CARD500360,CUST100275,Silver,American Express,298609,Active,No,Physical,2023-10-29,2028-10-29
CARD500361,CUST100275,Silver,Mastercard,295828,Active,Yes,Physical,2019-03-09,2024-03-09
CARD500362,CUST100276,Gold,American Express,619609,Active,No,Physical,2022-01-26,2027-01-26
CARD500363,CUST100277,Silver,Visa,161468,Active,Yes,Physical,2022-03-31,2027-03-31
CARD500364,CUST100277,Gold,American Express,618074,Active,Yes,Physical,2021-09-10,2026-09-10
CARD500365,CUST100278,Classic,Visa,72734,Active,Yes,Physical,2023-05-22,2028-05-22
CARD500366,CUST100279,Platinum,RuPay,1001257,Active,Yes,Physical,2026-07-10,2031-07-10
CARD500367,CUST100280,Gold,Visa,554507,Active,Yes,Physical,2026-06-20,2031-06-20
CARD500368,CUST100281,Gold,Visa,603361,Active,Yes,Physical,2024-01-19,2029-01-19
CARD500369,CUST100281,Silver,Mastercard,171869,Active,No,Physical,2021-11-03,2026-11-03
CARD500370,CUST100282,Silver,RuPay,275289,Active,Yes,Virtual,2024-09-20,2029-09-20
CARD500371,CUST100283,Gold,RuPay,674389,Active,Yes,Virtual,2018-07-28,2023-07-28
CARD500372,CUST100284,Classic,Visa,67000,Active,Yes,Physical,2026-01-26,2031-01-26
CARD500373,CUST100285,Platinum,American Express,1207461,Active,Yes,Virtual,2023-01-25,2028-01-25
CARD500374,CUST100286,Gold,American Express,560076,Active,Yes,Physical,2019-09-30,2024-09-30
CARD500375,CUST100287,Platinum,RuPay,1450958,Active,Yes,Virtual,2025-02-05,2030-02-05
CARD500376,CUST100288,Gold,American Express,564684,Active,Yes,Physical,2024-08-01,2029-08-01
CARD500377,CUST100289,Platinum,American Express,701096,Active,Yes,Physical,2023-08-22,2028-08-22
CARD500378,CUST100290,Silver,Visa,266623,Active,Yes,Physical,2022-06-25,2027-06-25
CARD500379,CUST100291,Gold,American Express,415394,Active,No,Physical,2020-01-07,2025-01-07
CARD500380,CUST100292,Gold,Visa,639217,Active,Yes,Physical,2026-06-02,2031-06-02
CARD500381,CUST100292,Gold,Visa,467052,Active,Yes,Physical,2025-03-15,2030-03-15
CARD500382,CUST100293,Silver,Visa,246202,Expired,Yes,Physical,2026-05-17,2031-05-17
CARD500383,CUST100294,Gold,American Express,693280,Active,Yes,Physical,2021-04-09,2026-04-09
CARD500384,CUST100295,Platinum,Visa,1108307,Active,No,Physical,2021-11-17,2026-11-17
CARD500385,CUST100295,Classic,RuPay,66610,Active,Yes,Virtual,2020-07-11,2025-07-11
CARD500386,CUST100296,Classic,Mastercard,90750,Active,Yes,Physical,2021-04-14,2026-04-14
CARD500387,CUST100296,Gold,Visa,422087,Active,Yes,Virtual,2024-09-14,2029-09-14
CARD500388,CUST100296,Silver,American Express,157334,Active,Yes,Physical,2019-03-03,2024-03-03
CARD500389,CUST100297,Platinum,RuPay,1207101,Active,Yes,Physical,2023-04-17,2028-04-17
CARD500390,CUST100298,Gold,American Express,427282,Active,Yes,Virtual,2022-11-06,2027-11-06
CARD500391,CUST100299,Platinum,Mastercard,1016857,Active,No,Physical,2024-11-28,2029-11-28
CARD500392,CUST100299,Silver,RuPay,151880,Active,Yes,Virtual,2022-09-21,2027-09-21
CARD500393,CUST100300,Silver,American Express,196993,Active,Yes,Physical,2025-10-06,2030-10-06
CARD500394,CUST100300,Platinum,Visa,1068120,Active,Yes,Physical,2020-10-23,2025-10-23
CARD500395,CUST100301,Gold,RuPay,348545,Active,No,Virtual,2024-11-14,2029-11-14
CARD500396,CUST100302,Classic,RuPay,147921,Active,Yes,Virtual,2020-07-25,2025-07-25
CARD500397,CUST100302,Classic,Mastercard,100120,Active,Yes,Virtual,2021-03-23,2026-03-23
CARD500398,CUST100303,Gold,Mastercard,335044,Active,Yes,Physical,2020-01-20,2025-01-20
CARD500399,CUST100304,Classic,RuPay,107992,Active,Yes,Physical,2026-04-29,2031-04-29
CARD500400,CUST100305,Silver,American Express,217285,Active,No,Physical,2018-08-22,2023-08-22
CARD500401,CUST100306,Gold,American Express,532734,Active,Yes,Physical,2020-08-24,2025-08-24
CARD500402,CUST100307,Silver,Visa,256187,Active,Yes,Virtual,2022-09-25,2027-09-25
CARD500403,CUST100308,Classic,American Express,57912,Active,Yes,Physical,2019-02-27,2024-02-27
CARD500404,CUST100309,Gold,RuPay,337877,Active,Yes,Physical,2024-03-11,2029-03-11
CARD500405,CUST100309,Classic,American Express,65058,Active,Yes,Physical,2023-02-24,2028-02-24
CARD500406,CUST100310,Silver,RuPay,188518,Active,Yes,Physical,2019-09-08,2024-09-08
CARD500407,CUST100310,Gold,RuPay,629282,Active,Yes,Physical,2021-05-17,2026-05-17
CARD500408,CUST100311,Classic,Mastercard,59711,Active,Yes,Physical,2019-11-19,2024-11-19
CARD500409,CUST100312,Silver,Visa,265480,Active,Yes,Physical,2021-02-07,2026-02-07
CARD500410,CUST100312,Classic,Visa,130252,Active,Yes,Physical,2021-10-11,2026-10-11
CARD500411,CUST100313,Silver,Mastercard,246385,Active,Yes,Physical,2024-10-18,2029-10-18
CARD500412,CUST100314,Silver,American Express,288081,Active,Yes,Virtual,2019-11-09,2024-11-09
CARD500413,CUST100315,Gold,Visa,592532,Active,Yes,Physical,2019-11-08,2024-11-08
CARD500414,CUST100316,Gold,RuPay,346420,Active,Yes,Physical,2023-08-16,2028-08-16
CARD500415,CUST100316,Gold,American Express,605905,Active,Yes,Physical,2018-11-11,2023-11-11
CARD500416,CUST100317,Silver,RuPay,293065,Active,No,Physical,2019-04-22,2024-04-22
CARD500417,CUST100318,Classic,American Express,133482,Active,Yes,Physical,2024-11-30,2029-11-30
CARD500418,CUST100319,Platinum,American Express,769606,Active,Yes,Physical,2021-09-23,2026-09-23
CARD500419,CUST100320,Classic,Visa,121387,Active,Yes,Physical,2024-09-25,2029-09-25
CARD500420,CUST100321,Classic,American Express,68963,Active,Yes,Virtual,2022-12-02,2027-12-02
CARD500421,CUST100321,Gold,American Express,334573,Active,Yes,Physical,2025-03-15,2030-03-15
CARD500422,CUST100322,Silver,Mastercard,155069,Active,No,Physical,2021-09-01,2026-09-01
CARD500423,CUST100323,Silver,Mastercard,265002,Active,Yes,Virtual,2020-10-05,2025-10-05
CARD500424,CUST100323,Platinum,RuPay,1440252,Active,Yes,Physical,2026-04-13,2031-04-13
CARD500425,CUST100324,Silver,Visa,236402,Active,Yes,Physical,2022-12-11,2027-12-11
CARD500426,CUST100325,Platinum,RuPay,1216915,Active,Yes,Physical,2023-05-08,2028-05-08
CARD500427,CUST100325,Silver,RuPay,282398,Active,Yes,Virtual,2019-12-11,2024-12-11
CARD500428,CUST100326,Classic,American Express,83686,Active,Yes,Physical,2021-07-01,2026-07-01
CARD500429,CUST100327,Classic,RuPay,70850,Active,Yes,Physical,2022-03-11,2027-03-11
CARD500430,CUST100328,Platinum,Visa,1134848,Expired,Yes,Physical,2022-09-15,2027-09-15
CARD500431,CUST100329,Gold,Visa,642347,Active,Yes,Physical,2024-10-07,2029-10-07
CARD500432,CUST100330,Gold,Mastercard,419701,Active,Yes,Physical,2023-04-21,2028-04-21
CARD500433,CUST100331,Silver,Visa,243003,Active,Yes,Physical,2026-02-05,2031-02-05
CARD500434,CUST100332,Classic,Visa,54650,Active,Yes,Physical,2020-03-10,2025-03-10
CARD500435,CUST100333,Classic,Visa,55907,Active,Yes,Physical,2022-10-15,2027-10-15
CARD500436,CUST100334,Classic,Mastercard,89046,Active,Yes,Physical,2023-01-12,2028-01-12
CARD500437,CUST100335,Gold,Visa,398617,Active,Yes,Physical,2024-03-04,2029-03-04
CARD500438,CUST100336,Gold,Mastercard,446645,Active,No,Physical,2019-10-13,2024-10-13
CARD500439,CUST100337,Classic,Visa,130333,Active,Yes,Physical,2024-11-08,2029-11-08
CARD500440,CUST100338,Classic,Visa,104789,Active,Yes,Physical,2025-11-04,2030-11-04
CARD500441,CUST100338,Platinum,American Express,988170,Active,Yes,Virtual,2025-10-16,2030-10-16
CARD500442,CUST100339,Gold,American Express,480011,Active,Yes,Physical,2025-01-05,2030-01-05
CARD500443,CUST100340,Silver,Visa,155438,Active,Yes,Physical,2020-11-16,2025-11-16
CARD500444,CUST100341,Platinum,American Express,1408309,Active,Yes,Physical,2018-11-22,2023-11-22
CARD500445,CUST100342,Gold,Visa,341021,Active,Yes,Virtual,2021-11-22,2026-11-22
CARD500446,CUST100343,Classic,American Express,63861,Blocked,No,Physical,2022-09-01,2027-09-01
CARD500447,CUST100344,Silver,American Express,204795,Active,Yes,Physical,2020-08-23,2025-08-23
CARD500448,CUST100345,Platinum,RuPay,1441146,Active,Yes,Physical,2024-01-21,2029-01-21
CARD500449,CUST100346,Silver,Mastercard,152156,Active,Yes,Virtual,2024-11-21,2029-11-21
CARD500450,CUST100347,Gold,Visa,468338,Active,No,Physical,2021-12-15,2026-12-15
CARD500451,CUST100347,Silver,RuPay,225462,Active,Yes,Physical,2022-11-09,2027-11-09
CARD500452,CUST100348,Gold,Visa,466084,Active,No,Physical,2024-12-18,2029-12-18
CARD500453,CUST100349,Classic,Mastercard,106584,Active,No,Virtual,2021-12-13,2026-12-13
CARD500454,CUST100349,Platinum,Visa,1403418,Active,Yes,Physical,2023-01-25,2028-01-25
CARD500455,CUST100349,Platinum,RuPay,1236193,Active,Yes,Physical,2021-05-30,2026-05-30
CARD500456,CUST100350,Gold,Mastercard,586022,Active,No,Virtual,2025-08-30,2030-08-30
CARD500457,CUST100351,Classic,American Express,77804,Active,Yes,Virtual,2021-09-15,2026-09-15
CARD500458,CUST100351,Classic,Mastercard,131545,Active,Yes,Virtual,2018-10-20,2023-10-20
CARD500459,CUST100351,Platinum,RuPay,802120,Active,Yes,Virtual,2022-05-12,2027-05-12
CARD500460,CUST100352,Gold,Mastercard,432760,Active,No,Virtual,2021-09-15,2026-09-15
CARD500461,CUST100352,Classic,Mastercard,58931,Active,Yes,Physical,2024-08-22,2029-08-22
CARD500462,CUST100353,Platinum,Mastercard,1227804,Active,Yes,Physical,2022-12-04,2027-12-04
CARD500463,CUST100353,Platinum,American Express,1049257,Active,Yes,Physical,2023-05-02,2028-05-02
CARD500464,CUST100354,Gold,American Express,549734,Active,Yes,Physical,2019-12-11,2024-12-11
CARD500465,CUST100354,Silver,RuPay,263566,Active,Yes,Virtual,2020-08-14,2025-08-14
CARD500466,CUST100354,Classic,RuPay,106567,Active,Yes,Physical,2023-01-20,2028-01-20
CARD500467,CUST100355,Classic,American Express,122497,Active,Yes,Physical,2021-03-09,2026-03-09
CARD500468,CUST100356,Silver,Mastercard,243268,Active,Yes,Physical,2021-02-06,2026-02-06
CARD500469,CUST100356,Platinum,Mastercard,1275048,Active,No,Physical,2020-04-29,2025-04-29
CARD500470,CUST100357,Silver,Mastercard,291900,Active,Yes,Physical,2025-08-14,2030-08-14
CARD500471,CUST100358,Platinum,Mastercard,1249828,Active,Yes,Physical,2018-09-24,2023-09-24
CARD500472,CUST100358,Silver,RuPay,166637,Active,No,Physical,2021-04-27,2026-04-27
CARD500473,CUST100359,Silver,RuPay,212901,Active,Yes,Physical,2022-09-07,2027-09-07
CARD500474,CUST100360,Gold,RuPay,648697,Active,No,Physical,2024-12-02,2029-12-02
CARD500475,CUST100361,Gold,RuPay,399146,Active,Yes,Physical,2021-04-19,2026-04-19
CARD500476,CUST100362,Gold,RuPay,652186,Active,Yes,Virtual,2020-08-08,2025-08-08
CARD500477,CUST100362,Silver,RuPay,189137,Active,Yes,Virtual,2025-02-11,2030-02-11
CARD500478,CUST100363,Gold,Mastercard,450993,Active,Yes,Physical,2020-07-15,2025-07-15
CARD500479,CUST100364,Classic,RuPay,116333,Active,Yes,Physical,2020-05-08,2025-05-08
CARD500480,CUST100365,Platinum,Visa,979579,Active,Yes,Physical,2024-08-20,2029-08-20
CARD500481,CUST100366,Silver,Visa,202627,Active,Yes,Virtual,2021-02-14,2026-02-14
CARD500482,CUST100367,Silver,Mastercard,175175,Active,Yes,Virtual,2018-12-01,2023-12-01
CARD500483,CUST100368,Platinum,Visa,911372,Expired,Yes,Physical,2021-11-07,2026-11-07
CARD500484,CUST100369,Silver,Visa,234349,Active,No,Physical,2025-02-06,2030-02-06
CARD500485,CUST100370,Gold,RuPay,323837,Active,Yes,Physical,2025-01-08,2030-01-08
CARD500486,CUST100371,Silver,RuPay,271276,Active,Yes,Physical,2024-12-11,2029-12-11
CARD500487,CUST100372,Silver,American Express,248336,Active,Yes,Physical,2026-03-28,2031-03-28
CARD500488,CUST100373,Classic,Mastercard,96347,Active,Yes,Physical,2025-10-04,2030-10-04
CARD500489,CUST100373,Silver,Mastercard,182224,Active,Yes,Physical,2023-02-11,2028-02-11
CARD500490,CUST100374,Platinum,Visa,821104,Active,Yes,Physical,2020-04-02,2025-04-02
CARD500491,CUST100375,Silver,American Express,264350,Active,Yes,Physical,2025-06-18,2030-06-18
CARD500492,CUST100376,Gold,Mastercard,693519,Active,Yes,Physical,2026-01-13,2031-01-13
CARD500493,CUST100377,Silver,RuPay,251189,Active,Yes,Physical,2024-02-25,2029-02-25
CARD500494,CUST100377,Classic,American Express,106897,Active,Yes,Physical,2020-08-08,2025-08-08
CARD500495,CUST100378,Classic,Visa,128670,Expired,Yes,Physical,2024-02-28,2029-02-28
CARD500496,CUST100379,Gold,RuPay,568932,Active,Yes,Physical,2023-04-13,2028-04-13
CARD500497,CUST100379,Platinum,Visa,1283422,Active,Yes,Physical,2025-11-27,2030-11-27
CARD500498,CUST100379,Classic,RuPay,89436,Blocked,Yes,Physical,2024-12-04,2029-12-04
CARD500499,CUST100380,Silver,Mastercard,184529,Active,No,Physical,2023-06-25,2028-06-25
CARD500500,CUST100381,Gold,Visa,345994,Active,Yes,Virtual,2025-11-23,2030-11-23
CARD500501,CUST100382,Silver,Mastercard,273584,Expired,Yes,Physical,2023-12-05,2028-12-05
CARD500502,CUST100382,Silver,American Express,297004,Active,Yes,Physical,2020-06-14,2025-06-14
CARD500503,CUST100383,Platinum,American Express,1041197,Active,Yes,Physical,2024-01-24,2029-01-24
CARD500504,CUST100384,Classic,RuPay,137993,Active,Yes,Physical,2023-11-26,2028-11-26
CARD500505,CUST100385,Platinum,Mastercard,866433,Active,Yes,Physical,2020-01-14,2025-01-14
CARD500506,CUST100386,Platinum,American Express,1139928,Active,Yes,Physical,2024-05-06,2029-05-06
CARD500507,CUST100387,Silver,American Express,213968,Active,Yes,Physical,2019-06-01,2024-06-01
CARD500508,CUST100388,Gold,Visa,483060,Active,Yes,Physical,2022-07-09,2027-07-09
CARD500509,CUST100389,Classic,American Express,129587,Active,Yes,Physical,2023-09-29,2028-09-29
